normalizedFrequency,narmaNormalizedPower,phaseNormalizedPower
0.0188333333333333,0.215247527763883,0.849608049252381
0.019,0.208510969763081,0.855921020608368
0.0191666666666667,0.200702876098668,0.844342394417679
0.0193333333333333,0.200915469907407,0.786950651377764
0.0195,0.202875200969232,0.781541976565246
0.0196666666666667,0.207080205133075,0.796110837738326
0.0198333333333333,0.202918904382242,0.78710999976674
0.02,0.195729509953164,0.734809771204825
0.0201666666666667,0.184794918656132,0.725649648556962
0.0203333333333333,0.182953218535524,0.761009450286092
0.0205,0.197541492318626,0.75122360325499
0.0206666666666667,0.193927501860253,0.74457013811121
0.0208333333333333,0.186886953295999,0.738166564646267
0.021,0.189654152872756,0.677769560575198
0.0211666666666667,0.186542201579444,0.661349128701713
0.0213333333333333,0.182669631822542,0.661824925942071
0.0215,0.184476862704062,0.718880811255616
0.0216666666666667,0.185970036614442,0.750534882943357
0.0218333333333333,0.186990224819304,0.738907589168158
0.022,0.182948517306628,0.756254754129197
0.0221666666666667,0.177148505634553,0.788388848401668
0.0223333333333333,0.158845737477668,0.792371174285599
0.0225,0.157233463252695,0.769307879195656
0.0226666666666667,0.147159967391497,0.777373750688356
0.0228333333333333,0.142726553859917,0.723214546706361
0.023,0.138422252521245,0.672585867461786
0.0231666666666667,0.131928811773836,0.676724816848406
0.0233333333333333,0.132759188045321,0.708032867259972
0.0235,0.133567707442954,0.709558959930614
0.0236666666666667,0.133467741209296,0.647660321816624
0.0238333333333333,0.136755927845003,0.60594614110531
0.024,0.139415339437536,0.613637536065377
0.0241666666666667,0.139387293238995,0.603242410188942
0.0243333333333333,0.139045245848664,0.59025434183242
0.0245,0.133776713498544,0.625814218432349
0.0246666666666667,0.132436052075266,0.652169403100192
0.0248333333333333,0.127764197846181,0.643515760051503
0.025,0.125968668040237,0.635641857050186
0.0251666666666667,0.126109317164965,0.631433472833884
0.0253333333333333,0.124035386497909,0.606400527659597
0.0255,0.107863125152759,0.568801952192554
0.0256666666666667,0.083794156330085,0.573981489155944
0.0258333333333333,0.0752742279707033,0.582138193508286
0.026,0.0788952686349247,0.586344435138235
0.0261666666666667,0.076028607962909,0.64080795426814
0.0263333333333333,0.0766889083178618,0.665892984420454
0.0265,0.0769271988211629,0.663646921633428
0.0266666666666667,0.0789696218950514,0.592598689758458
0.0268333333333333,0.0799930001765526,0.53235680579396
0.027,0.0763338181984221,0.528828655304087
0.0271666666666667,0.0734621016835488,0.51911569796426
0.0273333333333333,0.0727108598609205,0.477564767895034
0.0275,0.0735517424653481,0.469115445250482
0.0276666666666667,0.0756798164478529,0.490511809856799
0.0278333333333333,0.0757485379571782,0.497271764475079
0.028,0.0746272286737021,0.526982324183981
0.0281666666666667,0.0741993415182654,0.511042831894746
0.0283333333333333,0.0799716808423285,0.497785948694709
0.0285,0.0774628973803894,0.474903536392636
0.0286666666666667,0.0786382656222678,0.451679929823544
0.0288333333333333,0.0822755510473101,0.440395220270239
0.029,0.0796368487207806,0.451581412619003
0.0291666666666667,0.0757276048642012,0.475884916995437
0.0293333333333333,0.072669732919694,0.48297386222525
0.0295,0.0710174776289643,0.507802535072294
0.0296666666666667,0.070655087649669,0.4825818195524
0.0298333333333333,0.0683517453405336,0.465887811601632
0.03,0.068580653858086,0.477566745304471
0.0301666666666667,0.0661884719003657,0.471133492182997
0.0303333333333333,0.0670211678666364,0.473853507038868
0.0305,0.070076332321929,0.475873702005522
0.0306666666666667,0.0727741179562452,0.491948260117085
0.0308333333333333,0.0717626066016132,0.494386263432976
0.031,0.0673165100858917,0.505766854906737
0.0311666666666667,0.0639909450633352,0.504698068812094
0.0313333333333333,0.0649745256877033,0.447678646994709
0.0315,0.0658110058133987,0.429084699307441
0.0316666666666667,0.0660367107125775,0.447856115957167
0.0318333333333333,0.0620067095303783,0.44669688599311
0.032,0.0545434263735945,0.449707264084029
0.0321666666666667,0.0493066397329477,0.452875351064507
0.0323333333333333,0.0470442276969953,0.462967584148134
0.0325,0.0461321705040525,0.457248274912719
0.0326666666666667,0.0455628302707442,0.465407330509802
0.0328333333333333,0.043772056369483,0.446574494010957
0.033,0.0439463434234785,0.462458353917767
0.0331666666666667,0.0459414237149065,0.491620199866794
0.0333333333333333,0.0463695768993352,0.50522580290478
0.0335,0.0412321262678847,0.521494453902505
0.0336666666666667,0.0421843436495707,0.515447118558592
0.0338333333333333,0.0443566436831113,0.520942110670957
0.034,0.042949404207359,0.559698125473637
0.0341666666666667,0.0429164537414876,0.554627537808761
0.0343333333333333,0.0419945445347722,0.545172878045361
0.0345,0.0416492315022612,0.54229106974096
0.0346666666666667,0.0393193419776851,0.514518087664748
0.0348333333333333,0.037327291301401,0.510331902747399
0.035,0.0373200180547376,0.492570067479905
0.0351666666666667,0.0373983464918344,0.477615412437143
0.0353333333333333,0.037460884920686,0.483696684069113
0.0355,0.0355337932055316,0.482188138324012
0.0356666666666667,0.0319811870405153,0.491686037293603
0.0358333333333333,0.0294702905457977,0.489746809285947
0.036,0.0292622826250756,0.502140306604148
0.0361666666666667,0.0302767880118546,0.505241927086428
0.0363333333333333,0.0302442852808114,0.522672314830317
0.0365,0.0293151229620899,0.578049070520743
0.0366666666666667,0.0268936379804904,0.614007819165181
0.0368333333333333,0.0261010396338933,0.606772415410857
0.037,0.0260638757430822,0.633679372308372
0.0371666666666667,0.0262708696417398,0.688731482600078
0.0373333333333333,0.0268495878990194,0.722791778102277
0.0375,0.0270877238125061,0.815666674569605
0.0376666666666667,0.0274396650234359,0.956950246020298
0.0378333333333333,0.0291697853455828,0.968370631589364
0.038,0.030027226189124,1
0.0381666666666667,0.0296439009436631,0.979357012594484
0.0383333333333333,0.0272761201311694,0.924720274812346
0.0385,0.0260011160910479,0.903350612115419
0.0386666666666667,0.0271031236207754,0.882755398137937
0.0388333333333333,0.0273069262606687,0.890813499482457
0.039,0.0245071070015478,0.896843530804879
0.0391666666666667,0.0222489893235135,0.856936683106805
0.0393333333333333,0.0217526710887133,0.849875715955186
0.0395,0.0213931048276474,0.830275469539286
0.0396666666666667,0.020955113290883,0.826734051944449
0.0398333333333333,0.0208282104888316,0.827694262364623
0.04,0.0215423960964624,0.821843720572736
0.0401666666666667,0.0229126811812981,0.825838263539857
0.0403333333333333,0.0245022530897628,0.826139840863509
0.0405,0.0255196914069084,0.819315744704987
0.0406666666666667,0.0253265415634281,0.849050820590624
0.0408333333333333,0.0257293100138359,0.873720235719725
0.041,0.0255993560930268,0.885204177754832
0.0411666666666667,0.0247407193683347,0.864660512394407
0.0413333333333333,0.0235899777211691,0.843829072876221
0.0415,0.0229134351127754,0.838797864991819
0.0416666666666667,0.0232718367372402,0.811636695227649
0.0418333333333333,0.0237069821965571,0.783841291417728
0.042,0.0235380210161768,0.772419752232808
0.0421666666666667,0.0237308104237124,0.749258138084873
0.0423333333333333,0.0236519300589589,0.69361419064812
0.0425,0.0231541806200393,0.655032546921309
0.0426666666666667,0.0236949064452724,0.541705192241789
0.0428333333333333,0.0232614528092559,0.424989966955019
0.043,0.0208840251330053,0.407856913379121
0.0431666666666667,0.0196017811318564,0.391179267319128
0.0433333333333333,0.0201625942183068,0.439379157229023
0.0435,0.0206840008139356,0.457969067596161
0.0436666666666667,0.0200298635796901,0.465583986303532
0.0438333333333333,0.0181197263421179,0.474837597459966
0.044,0.0160727690504948,0.463126192418254
0.0441666666666667,0.0146764219129008,0.434627349631899
0.0443333333333333,0.0147785414951587,0.441594888355382
0.0445,0.014837249986409,0.463325215112418
0.0446666666666667,0.0146540516370208,0.462439692969614
0.0448333333333333,0.0145625406489624,0.485493604233157
0.045,0.0144279325140002,0.505975046600901
0.0451666666666667,0.0137843725020277,0.507562105052304
0.0453333333333333,0.0124846182770267,0.500873961568979
0.0455,0.0107897536590909,0.491166523867861
0.0456666666666667,0.00900373137623623,0.523200891020463
0.0458333333333333,0.00855294353098032,0.511919168897743
0.046,0.00823612817896464,0.490149476406545
0.0461666666666667,0.00829457695922306,0.470445863003116
0.0463333333333333,0.00861532334361524,0.524410389378839
0.0465,0.00846807887129584,0.571586480035644
0.0466666666666667,0.00854114783539943,0.581222490433125
0.0468333333333333,0.00850135873375452,0.553606432076267
0.047,0.00844447245838015,0.538664918421051
0.0471666666666667,0.00857098375573127,0.5415761219679
0.0473333333333333,0.00894453128904715,0.553633949358803
0.0475,0.00893446259408083,0.575496748986659
0.0476666666666667,0.0083731581449839,0.62061528757835
0.0478333333333333,0.00719889162604853,0.617815390399457
0.048,0.00705982679416618,0.601661015896423
0.0481666666666667,0.00795804625294789,0.621649625721255
0.0483333333333333,0.00803979058736843,0.601958414535119
0.0485,0.00769728035683613,0.603983476677857
0.0486666666666667,0.00698832321398707,0.61360683237137
0.0488333333333333,0.00677329848625394,0.619354597531373
0.049,0.00675842196315592,0.665424324754514
0.0491666666666667,0.00650936412048493,0.666565256787886
0.0493333333333333,0.00652368730376557,0.697129900732127
0.0495,0.00648105525449927,0.699948450282401
0.0496666666666667,0.00649476007215774,0.679469540959733
0.0498333333333333,0.00665080016528395,0.695388184652839
0.05,0.0066187297127269,0.682069991233258
0.0501666666666667,0.00669637624143061,0.65832268702956
0.0503333333333333,0.00660038790390532,0.664606748111278
0.0505,0.00647272693455757,0.695373363412748
0.0506666666666667,0.00639572614771306,0.719844294296396
0.0508333333333333,0.00688400149850233,0.724027375073123
0.051,0.00688367653577767,0.716184215741051
0.0511666666666667,0.00686905569486666,0.722523257951981
0.0513333333333333,0.00708510762298503,0.768271803001337
0.0515,0.00694194441230584,0.744722545214449
0.0516666666666667,0.00677803512283457,0.69562536779431
0.0518333333333333,0.00670628562342512,0.690347379657763
0.052,0.00634809278666189,0.693201553772634
0.0521666666666667,0.00648572779055368,0.692198178225557
0.0523333333333333,0.00666675546627388,0.693079023270872
0.0525,0.00606988410088077,0.679328610117752
0.0526666666666667,0.00612318020912907,0.654639821052057
0.0528333333333333,0.0063325460614955,0.615351298843495
0.053,0.00634423951112959,0.672555121655063
0.0531666666666667,0.00626102816198476,0.725598670314974
0.0533333333333333,0.00541522548122174,0.72264023843542
0.0535,0.00528630324945718,0.735479950301846
0.0536666666666667,0.0050329395985179,0.701821797088305
0.0538333333333333,0.00503411265721434,0.668797410824181
0.054,0.00514282977397831,0.657584006174371
0.0541666666666667,0.00541628886385152,0.603827203540868
0.0543333333333333,0.00578151691449132,0.606752100670668
0.0545,0.00575122947807621,0.581927637994341
0.0546666666666667,0.00555037137041754,0.577657520663406
0.0548333333333333,0.0052401216456971,0.58356295430026
0.055,0.00519805514529328,0.57151485379907
0.0551666666666667,0.00566751682492765,0.578607202755637
0.0553333333333333,0.0059490076758713,0.60878530958035
0.0555,0.00624891290656216,0.624046796214083
0.0556666666666667,0.00642441786817469,0.594656870210912
0.0558333333333333,0.00672516867943783,0.563796808163087
0.056,0.00651206759811319,0.522607157646378
0.0561666666666667,0.00642911745088894,0.529831463171065
0.0563333333333333,0.00643459233024966,0.551609632082182
0.0565,0.00634624100464373,0.511976744839229
0.0566666666666667,0.00607836454758661,0.493110081597761
0.0568333333333333,0.0061395214212166,0.512465628233789
0.057,0.00636377842603963,0.492990182334536
0.0571666666666667,0.00651436680274861,0.48386879973779
0.0573333333333333,0.00657880537619182,0.491439268143092
0.0575,0.00656958455635562,0.492372518604188
0.0576666666666667,0.00663528989251546,0.491341747974125
0.0578333333333333,0.00638714815493956,0.495065842600686
0.058,0.00655292603907089,0.488533109075923
0.0581666666666667,0.00791143539206306,0.431012136664818
0.0583333333333333,0.00876719349048158,0.370680957810317
0.0585,0.00941840927524451,0.338234239967111
0.0586666666666667,0.00979598518192817,0.327394402057626
0.0588333333333333,0.00991114541927483,0.303898661639122
0.059,0.0101137915193224,0.303865132943
0.0591666666666667,0.0100874934627556,0.323111543762885
0.0593333333333333,0.00996856517998615,0.327076655634172
0.0595,0.00983111262594461,0.336977434520561
0.0596666666666667,0.00972817239897154,0.354700121370295
0.0598333333333333,0.00987919090101911,0.358196120685952
0.06,0.00988942995110838,0.347928312041972
0.0601666666666667,0.0103692977541686,0.358321842618175
0.0603333333333333,0.010582628651299,0.353367159579621
0.0605,0.0104511861711757,0.332622792642408
0.0606666666666667,0.0102669523225455,0.334037096384753
0.0608333333333333,0.0102835197569624,0.349794206507418
0.061,0.00988145320032617,0.355632832518029
0.0611666666666667,0.00980761329152065,0.362548949890459
0.0613333333333333,0.0108689966081008,0.378126435857624
0.0615,0.011750842610702,0.363554692845228
0.0616666666666667,0.0116983120990907,0.349108919832158
0.0618333333333333,0.0119644161937838,0.35549332967482
0.062,0.0120984442433348,0.385580881713269
0.0621666666666667,0.011963361016551,0.484710852758608
0.0623333333333333,0.0124030112486755,0.544702645409733
0.0625,0.0124308090895394,0.548710276665187
0.0626666666666667,0.012407310445459,0.543950082096014
0.0628333333333333,0.0123542097431647,0.556102241026818
0.063,0.0128496776859662,0.569828696609339
0.0631666666666667,0.0128387223186652,0.59430253148462
0.0633333333333333,0.0120421384830417,0.610568529263002
0.0635,0.0120050204657088,0.623260638803554
0.0636666666666667,0.0123785846357396,0.653525564713947
0.0638333333333333,0.0126495147581732,0.652045469348187
0.064,0.0138766596383134,0.652489305521473
0.0641666666666667,0.015103297764142,0.669765869850658
0.0643333333333333,0.0151336444474459,0.652850412199394
0.0645,0.0156092178809957,0.649806062494125
0.0646666666666667,0.0158045284658461,0.633459238526674
0.0648333333333333,0.0159201790034072,0.612588920632135
0.065,0.0163660895034001,0.616486687220443
0.0651666666666667,0.0166802083753848,0.64584945614843
0.0653333333333333,0.0161530160225749,0.685405670212428
0.0655,0.0155461577930724,0.758313593324303
0.0656666666666667,0.0156795755341791,0.796263025984177
0.0658333333333333,0.0163058752302081,0.777058644068696
0.066,0.0167081095028217,0.7704095251787
0.0661666666666667,0.0167175857079526,0.78091399867969
0.0663333333333333,0.0169687766658566,0.778283105928519
0.0665,0.0170191391453601,0.758252133855623
0.0666666666666667,0.0163339767302003,0.734563814582423
0.0668333333333333,0.0164440509839911,0.754982457813534
0.067,0.016660712985026,0.739066219330091
0.0671666666666667,0.0173935308616325,0.695330187039035
0.0673333333333333,0.0189581928177506,0.594049701235743
0.0675,0.0183989148056646,0.537870285984039
0.0676666666666667,0.0180720054439773,0.540525945989024
0.0678333333333333,0.0178956816565556,0.546506031206693
0.068,0.0178956161148644,0.562313694019561
0.0681666666666667,0.0175904586089053,0.56482739932953
0.0683333333333333,0.017731673264169,0.554691748359751
0.0685,0.0174352309546299,0.537433112753667
0.0686666666666667,0.0164451216959754,0.536958593901107
0.0688333333333333,0.0157472437498232,0.523865920018872
0.069,0.0160675829356537,0.518205157236878
0.0691666666666667,0.0156854936103882,0.538455653182787
0.0693333333333333,0.0161292073051666,0.517073441115221
0.0695,0.0174109829231798,0.517726284218829
0.0696666666666667,0.0180538720521898,0.529857708376532
0.0698333333333333,0.0201538334286983,0.550070630676734
0.07,0.0210841878839245,0.573734791694846
0.0701666666666667,0.0206738682053345,0.580404769343279
0.0703333333333333,0.0207322447293707,0.558047652389167
0.0705,0.0207698839161765,0.51629983892166
0.0706666666666667,0.021127422565044,0.464624169929906
0.0708333333333333,0.0212139862308744,0.498322999394959
0.071,0.0214614024018693,0.514201335580673
0.0711666666666667,0.0213559661665866,0.50538852472109
0.0713333333333333,0.0213968372631856,0.520074500136848
0.0715,0.0222016457280196,0.547511221909969
0.0716666666666667,0.0231118152094068,0.535817311923149
0.0718333333333333,0.0233375674561732,0.553789655409043
0.072,0.0235648117857965,0.536042843505299
0.0721666666666667,0.0236084233075448,0.549045056539114
0.0723333333333333,0.0234637101501268,0.566741537348993
0.0725,0.0220276056786887,0.595411394394315
0.0726666666666667,0.0219781034910384,0.63565906449363
0.0728333333333333,0.0217089623334089,0.647693200443251
0.073,0.0216789016316033,0.647030251740359
0.0731666666666667,0.0231482980986481,0.619823192886135
0.0733333333333333,0.0253131474334627,0.602322238401396
0.0735,0.025154874250202,0.596234421466505
0.0736666666666667,0.0260859136436948,0.608205017757933
0.0738333333333333,0.0283097930905348,0.634120686204113
0.074,0.0288366453345195,0.644040398521873
0.0741666666666667,0.0305638682722268,0.675940234124443
0.0743333333333333,0.0334849257294776,0.681172808955674
0.0745,0.033862864262717,0.683465100014682
0.0746666666666667,0.0336038627957107,0.680090773966598
0.0748333333333333,0.0325504389363267,0.687484353142968
0.075,0.0300362551199462,0.674141070433605
0.0751666666666667,0.0295707404466679,0.648233504739644
0.0753333333333333,0.030118495628138,0.630044571212137
0.0755,0.0307075465193072,0.628626102079659
0.0756666666666667,0.0306041645438829,0.616998797105623
0.0758333333333333,0.0311189008745031,0.589235946402896
0.076,0.0329235513890611,0.519219956266591
0.0761666666666667,0.0333974137020814,0.529018166837842
0.0763333333333333,0.0330201359403731,0.527905380853961
0.0765,0.0330709556153922,0.521500428244025
0.0766666666666667,0.0318952789754063,0.52947535650769
0.0768333333333333,0.0299337321658042,0.530135835506745
0.077,0.0296533975369186,0.529344324846647
0.0771666666666667,0.030492952686334,0.567519131334507
0.0773333333333333,0.0331776929584246,0.599308591751906
0.0775,0.0340991930245105,0.657657607009624
0.0776666666666667,0.034004228012863,0.660284233183671
0.0778333333333333,0.0347832715592003,0.616859458493247
0.078,0.0352648648630642,0.590709217045856
0.0781666666666667,0.0352687594655684,0.586571988752971
0.0783333333333333,0.0350046676392504,0.586615149644231
0.0785,0.0349898824680032,0.601975403463141
0.0786666666666667,0.0353655154296045,0.605240199736722
0.0788333333333333,0.0342997504598175,0.595454142351158
0.079,0.0320852202558017,0.557254531223951
0.0791666666666667,0.0312248342201365,0.525177990798815
0.0793333333333333,0.0286062206190921,0.49412293729636
0.0795,0.0252550680253171,0.47214249870554
0.0796666666666667,0.0248380155762592,0.473673947414171
0.0798333333333333,0.0253792449940025,0.471528535733154
0.08,0.0254487553188254,0.45440841918873
0.0801666666666667,0.0270311630394708,0.450206839608702
0.0803333333333333,0.0277818707440104,0.453584951363758
0.0805,0.0341798543693103,0.453904388917753
0.0806666666666667,0.0414385998354912,0.454745861294011
0.0808333333333333,0.0416485676145822,0.452548036661892
0.081,0.042437174312076,0.450387409377137
0.0811666666666667,0.0411516008004931,0.44829114253256
0.0813333333333333,0.0398888382911548,0.432253130935317
0.0815,0.039770539890908,0.434916665849453
0.0816666666666667,0.0412615971115353,0.422275370434955
0.0818333333333333,0.0429118271280457,0.462051547554704
0.082,0.0436805376880934,0.517862340726759
0.0821666666666667,0.0434486051397035,0.50886028301766
0.0823333333333333,0.0428469369505572,0.470474636424954
0.0825,0.0399498411775693,0.437984203162982
0.0826666666666667,0.038305513868243,0.398824248549383
0.0828333333333333,0.0387780344434816,0.39280395367198
0.083,0.0394778118121374,0.403474669565045
0.0831666666666667,0.0403707093405428,0.418898325326756
0.0833333333333333,0.0404268618766394,0.44874033801083
0.0835,0.0405407112925709,0.475909112473025
0.0836666666666667,0.0391438832564973,0.467923120516364
0.0838333333333333,0.0387252354046515,0.479305449607515
0.084,0.0390019906714115,0.538190948163796
0.0841666666666667,0.0395850821847765,0.553262129841345
0.0843333333333333,0.0401382992320923,0.563677579459749
0.0845,0.0402575059862428,0.573986049895317
0.0846666666666667,0.0401555082219927,0.576664105510256
0.0848333333333333,0.0394298174612947,0.57358469880796
0.085,0.0395301477554911,0.573853783300737
0.0851666666666667,0.0412436908224656,0.577567037072306
0.0853333333333333,0.041388360512567,0.576986115487424
0.0855,0.0459095186442834,0.616412783952238
0.0856666666666667,0.0446010217090255,0.645191704956601
0.0858333333333333,0.0400878859580482,0.682835868906641
0.086,0.0401992797501522,0.70173839461855
0.0861666666666667,0.0384367030657923,0.703813778917156
0.0863333333333333,0.0376905722873567,0.699298432435626
0.0865,0.038662997561338,0.694382496940282
0.0866666666666667,0.0419990000612718,0.70473906398787
0.0868333333333333,0.0421021449098045,0.693321732715556
0.087,0.0404165758991173,0.617150364220952
0.0871666666666667,0.0396835980396827,0.562852174957147
0.0873333333333333,0.0399780246984363,0.550472527687055
0.0875,0.0453727009531054,0.547867457309361
0.0876666666666667,0.0534161912533755,0.538261984817497
0.0878333333333333,0.0536492894303918,0.507804410002456
0.088,0.055707809305663,0.48202878786524
0.0881666666666667,0.0548193386198338,0.471849974842781
0.0883333333333333,0.0551666926826663,0.457182588846032
0.0885,0.0557556779558101,0.425392727409701
0.0886666666666667,0.0544529577210794,0.4278617051821
0.0888333333333333,0.054309022331176,0.459619466924037
0.089,0.0550426844959247,0.463098678797926
0.0891666666666667,0.0570105782998002,0.423680916056106
0.0893333333333333,0.0607074374345792,0.4091271416133
0.0895,0.0610542786436998,0.460785532002111
0.0896666666666667,0.0611281806996771,0.503883475856728
0.0898333333333333,0.0617206309254415,0.517968929908716
0.09,0.0650671155683671,0.53718456165982
0.0901666666666667,0.0640567361425195,0.556762548114945
0.0903333333333333,0.062314543677061,0.553011919818476
0.0905,0.0619187861626268,0.555091611286978
0.0906666666666667,0.0586737581635087,0.516856671515193
0.0908333333333333,0.0561927137438953,0.493973381831118
0.091,0.0539392010928789,0.466487797701085
0.0911666666666667,0.0572526423042084,0.453647502369365
0.0913333333333333,0.0619921532171273,0.45074211077972
0.0915,0.0620268590530762,0.459632694304747
0.0916666666666667,0.0614652499884029,0.455953700801783
0.0918333333333333,0.0591779749366357,0.439518969976847
0.092,0.0590077003807452,0.44549397942424
0.0921666666666667,0.0610092139718069,0.451853946824174
0.0923333333333333,0.0653661047341168,0.488086261244325
0.0925,0.0692938445009967,0.519065793645071
0.0926666666666667,0.0638863480111758,0.53086558928615
0.0928333333333333,0.0572295563391798,0.53255731886423
0.093,0.0587573141096407,0.520956116457316
0.0931666666666667,0.0568393136931134,0.526939327408607
0.0933333333333333,0.0604578891597497,0.546353578685603
0.0935,0.0599776270314535,0.549068850857413
0.0936666666666667,0.0602965398238605,0.552967103469896
0.0938333333333333,0.0605373013437416,0.531355065957121
0.094,0.0664391366703833,0.526807163400334
0.0941666666666667,0.070723115022256,0.524496756654905
0.0943333333333333,0.0705945159757942,0.503802549673095
0.0945,0.0694111087377454,0.544075049825341
0.0946666666666667,0.0735468786012175,0.506771159885208
0.0948333333333333,0.0749375934279876,0.493846726178044
0.095,0.0747259061444121,0.544692876038387
0.0951666666666667,0.070856321969634,0.55461165740032
0.0953333333333333,0.07018172538212,0.555264483159449
0.0955,0.069962040067428,0.552468397451485
0.0956666666666667,0.0705365255271927,0.568036370307125
0.0958333333333333,0.0697699528598937,0.563609789750529
0.096,0.0667409211042488,0.61506727827225
